user,brand,model,start_year,curr_year,end_year,last_scraped
janik,volkswagen,id.7,2005.0,2005.0,2024.0,not yet scraped
janik,volkswagen,iltis,2005.0,2005.0,2024.0,not yet scraped
janik,volkswagen,jetta,2005.0,2005.0,2024.0,not yet scraped
janik,volkswagen,käfer,2005.0,2005.0,2024.0,not yet scraped
janik,volkswagen,LT,2005.0,2005.0,2024.0,not yet scraped
janik,volkswagen,Lupo,2005.0,2005.0,2024.0,not yet scraped
janik,volkswagen,new-beetle,2005.0,2005.0,2024.0,not yet scraped
janik,volkswagen,passat-(alle),2005.0,2005.0,2024.0,not yet scraped
janik,volkswagen,phaeton,2005.0,2005.0,2024.0,not yet scraped
janik,volkswagen,pointer,2005.0,2005.0,2024.0,not yet scraped
janik,volkswagen,polo-(alle),2005.0,2005.0,2024.0,not yet scraped
janik,volkswagen,routan,2005.0,2005.0,2024.0,not yet scraped
janik,volkswagen,santana,2005.0,2005.0,2024.0,not yet scraped
janik,volkswagen,scirocco,2005.0,2005.0,2024.0,not yet scraped
janik,volkswagen,sharan,2005.0,2005.0,2024.0,not yet scraped
janik,volkswagen,t-cross,2005.0,2005.0,2024.0,not yet scraped
janik,volkswagen,t-roc,2005.0,2005.0,2024.0,not yet scraped
janik,volkswagen,t1,2005.0,2005.0,2024.0,not yet scraped
janik,volkswagen,t2,2005.0,2005.0,2024.0,not yet scraped
janik,volkswagen,t3-(alle),2005.0,2005.0,2024.0,not yet scraped
janik,volkswagen,t4-(alle),2005.0,2005.0,2024.0,not yet scraped
janik,volkswagen,t5-(alle),2005.0,2005.0,2024.0,not yet scraped
janik,volkswagen,t6-(alle),2005.0,2005.0,2024.0,not yet scraped
janik,volkswagen,t6.1,2005.0,2005.0,2024.0,not yet scraped
janik,volkswagen,t7-multivan,2005.0,2005.0,2024.0,not yet scraped
janik,volkswagen,taigo,2005.0,2005.0,2024.0,not yet scraped
janik,volkswagen,taro,2005.0,2005.0,2024.0,not yet scraped
janik,volkswagen,tiguan-(alle),2005.0,2005.0,2024.0,not yet scraped
janik,volkswagen,touareg,2005.0,2005.0,2024.0,not yet scraped
janik,volkswagen,touran,2005.0,2005.0,2024.0,not yet scraped
janik,volkswagen,transporter,2005.0,2005.0,2024.0,not yet scraped
janik,volkswagen,up!,2005.0,2005.0,2024.0,not yet scraped
janik,volkswagen,vento,2005.0,2005.0,2024.0,not yet scraped
janik,volkswagen,viloran,2005.0,2005.0,2024.0,not yet scraped
janik,volkswagen,xl1,2005.0,2005.0,2024.0,not yet scraped
janik,bmw,114,2005.0,2005.0,2024.0,not yet scraped
janik,bmw,116,2005.0,2005.0,2024.0,not yet scraped
janik,bmw,118,2005.0,2005.0,2024.0,not yet scraped
janik,bmw,120,2005.0,2005.0,2024.0,not yet scraped
janik,bmw,123,2005.0,2005.0,2024.0,not yet scraped
janik,bmw,125,2005.0,2005.0,2024.0,not yet scraped
janik,bmw,128,2005.0,2005.0,2024.0,not yet scraped
janik,bmw,130,2005.0,2005.0,2024.0,not yet scraped
janik,bmw,135,2005.0,2005.0,2024.0,not yet scraped
janik,bmw,140,2005.0,2005.0,2024.0,not yet scraped
janik,bmw,2002,2005.0,2005.0,2024.0,not yet scraped
janik,bmw,214,2005.0,2005.0,2024.0,not yet scraped
janik,bmw,216,2005.0,2005.0,2024.0,not yet scraped
janik,bmw,218,2005.0,2005.0,2024.0,not yet scraped
janik,bmw,220,2005.0,2005.0,2024.0,not yet scraped
janik,bmw,223,2005.0,2005.0,2024.0,not yet scraped
janik,bmw,225,2005.0,2005.0,2024.0,not yet scraped
janik,bmw,228,2005.0,2005.0,2024.0,not yet scraped
janik,bmw,230,2005.0,2005.0,2024.0,not yet scraped
janik,bmw,235,2005.0,2005.0,2024.0,not yet scraped
janik,bmw,240,2005.0,2005.0,2024.0,not yet scraped
janik,bmw,315,2005.0,2005.0,2024.0,not yet scraped
janik,bmw,316,2005.0,2005.0,2024.0,not yet scraped
janik,bmw,318,2005.0,2005.0,2024.0,not yet scraped
janik,bmw,320,2005.0,2005.0,2024.0,not yet scraped
janik,bmw,323,2005.0,2005.0,2024.0,not yet scraped
janik,bmw,324,2005.0,2005.0,2024.0,not yet scraped
janik,bmw,325,2005.0,2005.0,2024.0,not yet scraped
janik,bmw,328,2005.0,2005.0,2024.0,not yet scraped
janik,bmw,330,2005.0,2005.0,2024.0,not yet scraped
janik,bmw,335,2005.0,2005.0,2024.0,not yet scraped
janik,bmw,340,2005.0,2005.0,2024.0,not yet scraped
janik,bmw,active-hybrid-3,2005.0,2005.0,2024.0,not yet scraped
janik,bmw,418,2005.0,2005.0,2024.0,not yet scraped
janik,bmw,420,2005.0,2005.0,2024.0,not yet scraped
janik,bmw,425,2005.0,2005.0,2024.0,not yet scraped
janik,bmw,428,2005.0,2005.0,2024.0,not yet scraped
janik,bmw,430,2005.0,2005.0,2024.0,not yet scraped
janik,bmw,435,2005.0,2005.0,2024.0,not yet scraped
janik,bmw,440,2005.0,2005.0,2024.0,not yet scraped
janik,bmw,518,2005.0,2005.0,2024.0,not yet scraped
janik,bmw,520,2005.0,2005.0,2024.0,not yet scraped
janik,bmw,523,2005.0,2005.0,2024.0,not yet scraped
janik,bmw,524,2005.0,2005.0,2024.0,not yet scraped
janik,bmw,525,2005.0,2005.0,2024.0,not yet scraped
janik,bmw,528,2005.0,2005.0,2024.0,not yet scraped
janik,bmw,530,2005.0,2005.0,2024.0,not yet scraped
janik,bmw,535,2005.0,2005.0,2024.0,not yet scraped
janik,bmw,540,2005.0,2005.0,2024.0,not yet scraped
janik,bmw,545,2005.0,2005.0,2024.0,not yet scraped
janik,bmw,550,2005.0,2005.0,2024.0,not yet scraped
janik,bmw,active-hybrid-5,2005.0,2005.0,2024.0,not yet scraped
janik,bmw,620,2005.0,2005.0,2024.0,not yet scraped
janik,bmw,628,2005.0,2005.0,2024.0,not yet scraped
janik,bmw,630,2005.0,2005.0,2024.0,not yet scraped
janik,bmw,633,2005.0,2005.0,2024.0,not yet scraped
janik,bmw,635,2005.0,2005.0,2024.0,not yet scraped
janik,bmw,640,2005.0,2005.0,2024.0,not yet scraped
janik,bmw,645,2005.0,2005.0,2024.0,not yet scraped
janik,bmw,650,2005.0,2005.0,2024.0,not yet scraped
janik,bmw,725,2005.0,2005.0,2024.0,not yet scraped
janik,bmw,728,2005.0,2005.0,2024.0,not yet scraped
janik,bmw,730,2005.0,2005.0,2024.0,not yet scraped
janik,bmw,732,2005.0,2005.0,2024.0,not yet scraped
janik,bmw,735,2005.0,2005.0,2024.0,not yet scraped
janik,bmw,740,2005.0,2005.0,2024.0,not yet scraped
janik,bmw,745,2005.0,2005.0,2024.0,not yet scraped
janik,bmw,750,2005.0,2005.0,2024.0,not yet scraped
janik,bmw,760,2005.0,2005.0,2024.0,not yet scraped
janik,bmw,active-hybrid-7,2005.0,2005.0,2024.0,not yet scraped
janik,bmw,830,2005.0,2005.0,2024.0,not yet scraped
janik,bmw,840,2005.0,2005.0,2024.0,not yet scraped
janik,bmw,850,2005.0,2005.0,2024.0,not yet scraped
janik,bmw,i3,2005.0,2005.0,2024.0,not yet scraped
janik,bmw,i4,2005.0,2005.0,2024.0,not yet scraped
janik,bmw,i5,2005.0,2005.0,2024.0,not yet scraped
janik,bmw,i7,2005.0,2005.0,2024.0,not yet scraped
janik,bmw,i8,2005.0,2005.0,2024.0,not yet scraped
janik,bmw,ix,2005.0,2005.0,2024.0,not yet scraped
janik,bmw,ix1,2005.0,2005.0,2024.0,not yet scraped
janik,bmw,ix2,2005.0,2005.0,2024.0,not yet scraped
janik,bmw,ix3,2005.0,2005.0,2024.0,not yet scraped
janik,bmw,1er-m-coupé,2005.0,2005.0,2024.0,not yet scraped
janik,bmw,m1,2005.0,2005.0,2024.0,not yet scraped
janik,bmw,m2,2005.0,2005.0,2024.0,not yet scraped
janik,bmw,m3,2005.0,2005.0,2024.0,not yet scraped
janik,bmw,m4,2005.0,2005.0,2024.0,not yet scraped
janik,bmw,m5,2005.0,2005.0,2024.0,not yet scraped
janik,bmw,m550,2005.0,2005.0,2024.0,not yet scraped
janik,bmw,m6,2005.0,2005.0,2024.0,not yet scraped
janik,bmw,m8,2005.0,2005.0,2024.0,not yet scraped
janik,bmw,m850,2005.0,2005.0,2024.0,not yet scraped
janik,bmw,active-hybrid-x6,2005.0,2005.0,2024.0,not yet scraped
janik,bmw,x1,2005.0,2005.0,2024.0,not yet scraped
janik,bmw,x2,2005.0,2005.0,2024.0,not yet scraped
janik,bmw,x2-m,2005.0,2005.0,2024.0,not yet scraped
janik,bmw,x3,2005.0,2005.0,2024.0,not yet scraped
janik,bmw,x3-m,2005.0,2005.0,2024.0,not yet scraped
janik,bmw,x4,2005.0,2005.0,2024.0,not yet scraped
janik,bmw,x4-m,2005.0,2005.0,2024.0,not yet scraped
janik,bmw,x5,2005.0,2005.0,2024.0,not yet scraped
janik,bmw,x5-m,2005.0,2005.0,2024.0,not yet scraped
janik,bmw,x6,2005.0,2005.0,2024.0,not yet scraped
janik,bmw,x6-m,2005.0,2005.0,2024.0,not yet scraped
janik,bmw,x7,2005.0,2005.0,2024.0,not yet scraped
janik,bmw,x7-m,2005.0,2005.0,2024.0,not yet scraped
janik,bmw,xm,2005.0,2005.0,2024.0,not yet scraped
janik,bmw,z1,2005.0,2005.0,2024.0,not yet scraped
janik,bmw,z3,2005.0,2005.0,2024.0,not yet scraped
janik,bmw,z3-m,2005.0,2005.0,2024.0,not yet scraped
janik,bmw,z4,2005.0,2005.0,2024.0,not yet scraped
janik,bmw,z4-m,2005.0,2005.0,2024.0,not yet scraped
janik,bmw,z8,2005.0,2005.0,2024.0,not yet scraped
janik,ford,aerostar,2005.0,2005.0,2024.0,not yet scraped
janik,ford,b-max,2005.0,2005.0,2024.0,not yet scraped
janik,ford,bronco,2005.0,2005.0,2024.0,not yet scraped
janik,ford,c-max,2005.0,2005.0,2024.0,not yet scraped
janik,ford,capri,2005.0,2005.0,2024.0,not yet scraped
janik,ford,connect-elektro,2005.0,2005.0,2024.0,not yet scraped
janik,ford,consul,2005.0,2005.0,2024.0,not yet scraped
janik,ford,cougar,2005.0,2005.0,2024.0,not yet scraped
janik,ford,courier,2005.0,2005.0,2024.0,not yet scraped
janik,ford,crown,2005.0,2005.0,2024.0,not yet scraped
janik,ford,customline,2005.0,2005.0,2024.0,not yet scraped
janik,ford,econoline,2005.0,2005.0,2024.0,not yet scraped
janik,ford,econovan,2005.0,2005.0,2024.0,not yet scraped
janik,ford,ecosport,2005.0,2005.0,2024.0,not yet scraped
janik,ford,edge,2005.0,2005.0,2024.0,not yet scraped
janik,ford,escape,2005.0,2005.0,2024.0,not yet scraped
janik,ford,escort,2005.0,2005.0,2024.0,not yet scraped
janik,ford,excursion,2005.0,2005.0,2024.0,not yet scraped
janik,ford,expedition,2005.0,2005.0,2024.0,not yet scraped
janik,ford,explorer,2005.0,2005.0,2024.0,not yet scraped
janik,ford,express,2005.0,2005.0,2024.0,not yet scraped
janik,ford,f-1,2005.0,2005.0,2024.0,not yet scraped
janik,ford,f-100,2005.0,2005.0,2024.0,not yet scraped
janik,ford,f-150,2005.0,2005.0,2024.0,not yet scraped
janik,ford,f-250,2005.0,2005.0,2024.0,not yet scraped
janik,ford,f-350,2005.0,2005.0,2024.0,not yet scraped
janik,ford,f-360,2005.0,2005.0,2024.0,not yet scraped
janik,ford,f-450,2005.0,2005.0,2024.0,not yet scraped
janik,ford,f-550,2005.0,2005.0,2024.0,not yet scraped
janik,ford,f-650,2005.0,2005.0,2024.0,not yet scraped
janik,ford,f-super-duty,2005.0,2005.0,2024.0,not yet scraped
janik,ford,fairlane,2005.0,2005.0,2024.0,not yet scraped
janik,ford,falcon,2005.0,2005.0,2024.0,not yet scraped
janik,ford,fiesta,2005.0,2005.0,2024.0,not yet scraped
janik,ford,flex,2005.0,2005.0,2024.0,not yet scraped
janik,ford,focus,2005.0,2005.0,2024.0,not yet scraped
janik,ford,focus-c-max,2005.0,2005.0,2024.0,not yet scraped
janik,ford,focus-cc,2005.0,2005.0,2024.0,not yet scraped
janik,ford,freestar,2005.0,2005.0,2024.0,not yet scraped
janik,ford,freestyle,2005.0,2005.0,2024.0,not yet scraped
janik,ford,fusion,2005.0,2005.0,2024.0,not yet scraped
janik,ford,galaxy,2005.0,2005.0,2024.0,not yet scraped
janik,ford,gran-torino,2005.0,2005.0,2024.0,not yet scraped
janik,ford,granada,2005.0,2005.0,2024.0,not yet scraped
janik,ford,grand-c-max,2005.0,2005.0,2024.0,not yet scraped
janik,ford,grand-tourneo,2005.0,2005.0,2024.0,not yet scraped
janik,ford,gt,2005.0,2005.0,2024.0,not yet scraped
janik,ford,ka%2Fka+,2005.0,2005.0,2024.0,not yet scraped
janik,ford,kuga,2005.0,2005.0,2024.0,not yet scraped
janik,ford,m,2005.0,2005.0,2024.0,not yet scraped
janik,ford,maverick,2005.0,2005.0,2024.0,not yet scraped
janik,ford,mercury,2005.0,2005.0,2024.0,not yet scraped
janik,ford,mondeo,2005.0,2005.0,2024.0,not yet scraped
janik,ford,mustang,2005.0,2005.0,2024.0,not yet scraped
janik,ford,mustang-mach-e,2005.0,2005.0,2024.0,not yet scraped
janik,ford,orion,2005.0,2005.0,2024.0,not yet scraped
janik,ford,probe,2005.0,2005.0,2024.0,not yet scraped
janik,ford,puma,2005.0,2005.0,2024.0,not yet scraped
janik,ford,ranger,2005.0,2005.0,2024.0,not yet scraped
janik,ford,ranger-raptor,2005.0,2005.0,2024.0,not yet scraped
janik,ford,rs-200,2005.0,2005.0,2024.0,not yet scraped
janik,ford,s-max,2005.0,2005.0,2024.0,not yet scraped
janik,ford,scorpio,2005.0,2005.0,2024.0,not yet scraped
janik,ford,sierra,2005.0,2005.0,2024.0,not yet scraped
janik,ford,sportka,2005.0,2005.0,2024.0,not yet scraped
janik,ford,streetka,2005.0,2005.0,2024.0,not yet scraped
janik,ford,taunus,2005.0,2005.0,2024.0,not yet scraped
janik,ford,taurus,2005.0,2005.0,2024.0,not yet scraped
janik,ford,thunderbird,2005.0,2005.0,2024.0,not yet scraped
janik,ford,torino,2005.0,2005.0,2024.0,not yet scraped
janik,ford,tourneo,2005.0,2005.0,2024.0,not yet scraped
janik,ford,tourneo-connect,2005.0,2005.0,2024.0,not yet scraped
janik,ford,tourneo-courier,2005.0,2005.0,2024.0,not yet scraped
janik,ford,tourneo-custom,2005.0,2005.0,2024.0,not yet scraped
janik,ford,e-transit,2005.0,2005.0,2024.0,not yet scraped
janik,ford,transit,2005.0,2005.0,2024.0,not yet scraped
janik,ford,transit-bus,2005.0,2005.0,2024.0,not yet scraped
janik,ford,transit-connect,2005.0,2005.0,2024.0,not yet scraped
janik,ford,transit-courier,2005.0,2005.0,2024.0,not yet scraped
janik,ford,transit-custom,2005.0,2005.0,2024.0,not yet scraped
janik,ford,windstar,2005.0,2005.0,2024.0,not yet scraped
janik,ford,sonstige,2005.0,2005.0,2024.0,not yet scraped
janik,dacia,1310,2005.0,2005.0,2024.0,not yet scraped
janik,dacia,berlina,2005.0,2005.0,2024.0,not yet scraped
janik,dacia,break,2005.0,2005.0,2024.0,not yet scraped
janik,dacia,dokker,2005.0,2005.0,2024.0,not yet scraped
janik,dacia,double-cap,2005.0,2005.0,2024.0,not yet scraped
janik,dacia,drop-side,2005.0,2005.0,2024.0,not yet scraped
janik,dacia,duster,2005.0,2005.0,2024.0,not yet scraped
janik,dacia,jogger,2005.0,2005.0,2024.0,not yet scraped
janik,dacia,lodgy,2005.0,2005.0,2024.0,not yet scraped
janik,dacia,logan,2005.0,2005.0,2024.0,not yet scraped
janik,dacia,nova,2005.0,2005.0,2024.0,not yet scraped
janik,dacia,pick-up,2005.0,2005.0,2024.0,not yet scraped
janik,dacia,sandero,2005.0,2005.0,2024.0,not yet scraped
janik,dacia,solenza,2005.0,2005.0,2024.0,not yet scraped
janik,dacia,spring,2005.0,2005.0,2024.0,not yet scraped
janik,dacia,sonstige,2005.0,2005.0,2024.0,not yet scraped
janik,kia,besta,2005.0,2005.0,2024.0,not yet scraped
janik,kia,carens,2005.0,2005.0,2024.0,not yet scraped
janik,kia,carnival,2005.0,2005.0,2024.0,not yet scraped
janik,kia,ceed-%2F-cee'd,2005.0,2005.0,2024.0,not yet scraped
janik,kia,ceed-sw-%2F-cee'd-sw,2005.0,2005.0,2024.0,not yet scraped
janik,kia,cerato,2005.0,2005.0,2024.0,not yet scraped
janik,kia,clarus,2005.0,2005.0,2024.0,not yet scraped
janik,kia,e-niro,2005.0,2005.0,2024.0,not yet scraped
janik,kia,elan,2005.0,2005.0,2024.0,not yet scraped
janik,kia,ev6,2005.0,2005.0,2024.0,not yet scraped
janik,kia,ev9,2005.0,2005.0,2024.0,not yet scraped
janik,kia,joice,2005.0,2005.0,2024.0,not yet scraped
janik,kia,k2500,2005.0,2005.0,2024.0,not yet scraped
janik,kia,k2700,2005.0,2005.0,2024.0,not yet scraped
janik,kia,k2900,2005.0,2005.0,2024.0,not yet scraped
janik,kia,leo,2005.0,2005.0,2024.0,not yet scraped
janik,kia,magentis,2005.0,2005.0,2024.0,not yet scraped
janik,kia,mentor,2005.0,2005.0,2024.0,not yet scraped
janik,kia,mohave%2Fborrego,2005.0,2005.0,2024.0,not yet scraped
janik,kia,niro,2005.0,2005.0,2024.0,not yet scraped
janik,kia,opirus,2005.0,2005.0,2024.0,not yet scraped
janik,kia,optima,2005.0,2005.0,2024.0,not yet scraped
janik,kia,picanto,2005.0,2005.0,2024.0,not yet scraped
janik,kia,pregio,2005.0,2005.0,2024.0,not yet scraped
janik,kia,pride,2005.0,2005.0,2024.0,not yet scraped
janik,kia,proceed-%2F-pro_cee'd,2005.0,2005.0,2024.0,not yet scraped
janik,kia,retona,2005.0,2005.0,2024.0,not yet scraped
janik,kia,rio,2005.0,2005.0,2024.0,not yet scraped
janik,kia,roadster,2005.0,2005.0,2024.0,not yet scraped
janik,kia,rocsta,2005.0,2005.0,2024.0,not yet scraped
janik,kia,sephia,2005.0,2005.0,2024.0,not yet scraped
janik,kia,shuma,2005.0,2005.0,2024.0,not yet scraped
janik,kia,sorento,2005.0,2005.0,2024.0,not yet scraped
janik,kia,soul,2005.0,2005.0,2024.0,not yet scraped
janik,kia,spectra,2005.0,2005.0,2024.0,not yet scraped
janik,kia,sportage,2005.0,2005.0,2024.0,not yet scraped
janik,kia,stinger,2005.0,2005.0,2024.0,not yet scraped
janik,kia,stonic,2005.0,2005.0,2024.0,not yet scraped
janik,kia,venga,2005.0,2005.0,2024.0,not yet scraped
janik,kia,xceed,2005.0,2005.0,2024.0,not yet scraped
janik,kia,sonstige,2005.0,2005.0,2024.0,not yet scraped
janik,smart,brabus,2005.0,2005.0,2024.0,not yet scraped
janik,smart,city-coupé%2Fcity-cabrio,2005.0,2005.0,2024.0,not yet scraped
janik,smart,crossblade,2005.0,2005.0,2024.0,not yet scraped
janik,smart,forfour,2005.0,2005.0,2024.0,not yet scraped
janik,smart,fortwo,2005.0,2005.0,2024.0,not yet scraped
janik,smart,roadster,2005.0,2005.0,2024.0,not yet scraped
janik,smart,smart-%231,2005.0,2005.0,2024.0,not yet scraped
janik,smart,smart-%233,2005.0,2005.0,2024.0,not yet scraped
janik,smart,sonstige,2005.0,2005.0,2024.0,not yet scraped
janik,mazda,121,2005.0,2005.0,2024.0,not yet scraped
janik,mazda,2,2005.0,2005.0,2024.0,not yet scraped
janik,mazda,3,2005.0,2005.0,2024.0,not yet scraped
janik,mazda,323,2005.0,2005.0,2024.0,not yet scraped
janik,mazda,5,2005.0,2005.0,2024.0,not yet scraped
janik,mazda,6,2005.0,2005.0,2024.0,not yet scraped
janik,mazda,626,2005.0,2005.0,2024.0,not yet scraped
janik,mazda,929,2005.0,2005.0,2024.0,not yet scraped
janik,mazda,atenza,2005.0,2005.0,2024.0,not yet scraped
janik,mazda,axela,2005.0,2005.0,2024.0,not yet scraped
janik,mazda,b-series,2005.0,2005.0,2024.0,not yet scraped
janik,mazda,bongo,2005.0,2005.0,2024.0,not yet scraped
janik,mazda,bt-50,2005.0,2005.0,2024.0,not yet scraped
janik,mazda,capella,2005.0,2005.0,2024.0,not yet scraped
janik,mazda,cx-3,2005.0,2005.0,2024.0,not yet scraped
janik,mazda,cx-30,2005.0,2005.0,2024.0,not yet scraped
janik,mazda,cx-5,2005.0,2005.0,2024.0,not yet scraped
janik,mazda,cx-60,2005.0,2005.0,2024.0,not yet scraped
janik,mazda,cx-7,2005.0,2005.0,2024.0,not yet scraped
janik,mazda,cx-80,2005.0,2005.0,2024.0,not yet scraped
janik,mazda,cx-9,2005.0,2005.0,2024.0,not yet scraped
janik,mazda,demio,2005.0,2005.0,2024.0,not yet scraped
janik,mazda,e-series,2005.0,2005.0,2024.0,not yet scraped
janik,mazda,familia,2005.0,2005.0,2024.0,not yet scraped
janik,mazda,millenia,2005.0,2005.0,2024.0,not yet scraped
janik,mazda,mpv,2005.0,2005.0,2024.0,not yet scraped
janik,mazda,mx-3,2005.0,2005.0,2024.0,not yet scraped
janik,mazda,mx-30,2005.0,2005.0,2024.0,not yet scraped
janik,mazda,mx-5,2005.0,2005.0,2024.0,not yet scraped
janik,mazda,mx-6,2005.0,2005.0,2024.0,not yet scraped
janik,mazda,pick-up,2005.0,2005.0,2024.0,not yet scraped
janik,mazda,premacy,2005.0,2005.0,2024.0,not yet scraped
janik,mazda,protege,2005.0,2005.0,2024.0,not yet scraped
janik,mazda,rx-7,2005.0,2005.0,2024.0,not yet scraped
janik,mazda,rx-8,2005.0,2005.0,2024.0,not yet scraped
janik,mazda,rx-9,2005.0,2005.0,2024.0,not yet scraped
janik,mazda,tribute,2005.0,2005.0,2024.0,not yet scraped
janik,mazda,xedos,2005.0,2005.0,2024.0,not yet scraped
janik,mazda,sonstige,2005.0,2005.0,2024.0,not yet scraped
janik,mitsubishi,3000-gt,2005.0,2005.0,2024.0,not yet scraped
janik,mitsubishi,400,2005.0,2005.0,2024.0,not yet scraped
janik,mitsubishi,airtrek,2005.0,2005.0,2024.0,not yet scraped
janik,mitsubishi,asx,2005.0,2005.0,2024.0,not yet scraped
janik,mitsubishi,attrage,2005.0,2005.0,2024.0,not yet scraped
janik,mitsubishi,canter,2005.0,2005.0,2024.0,not yet scraped
janik,mitsubishi,carisma,2005.0,2005.0,2024.0,not yet scraped
janik,mitsubishi,chariot,2005.0,2005.0,2024.0,not yet scraped
janik,mitsubishi,colt,2005.0,2005.0,2024.0,not yet scraped
janik,mitsubishi,cordia,2005.0,2005.0,2024.0,not yet scraped
janik,mitsubishi,cosmos,2005.0,2005.0,2024.0,not yet scraped
janik,mitsubishi,delica,2005.0,2005.0,2024.0,not yet scraped
janik,mitsubishi,diamante,2005.0,2005.0,2024.0,not yet scraped
janik,mitsubishi,dingo,2005.0,2005.0,2024.0,not yet scraped
janik,mitsubishi,dion,2005.0,2005.0,2024.0,not yet scraped
janik,mitsubishi,eclipse,2005.0,2005.0,2024.0,not yet scraped
janik,mitsubishi,eclipse-cross,2005.0,2005.0,2024.0,not yet scraped
janik,mitsubishi,fto,2005.0,2005.0,2024.0,not yet scraped
janik,mitsubishi,galant,2005.0,2005.0,2024.0,not yet scraped
janik,mitsubishi,galloper,2005.0,2005.0,2024.0,not yet scraped
janik,mitsubishi,grandis,2005.0,2005.0,2024.0,not yet scraped
janik,mitsubishi,i-miev,2005.0,2005.0,2024.0,not yet scraped
janik,mitsubishi,l200,2005.0,2005.0,2024.0,not yet scraped
janik,mitsubishi,l300,2005.0,2005.0,2024.0,not yet scraped
janik,mitsubishi,l400,2005.0,2005.0,2024.0,not yet scraped
janik,mitsubishi,lancer,2005.0,2005.0,2024.0,not yet scraped
janik,mitsubishi,legnum,2005.0,2005.0,2024.0,not yet scraped
janik,mitsubishi,libero,2005.0,2005.0,2024.0,not yet scraped
janik,mitsubishi,mirage,2005.0,2005.0,2024.0,not yet scraped
janik,mitsubishi,montero,2005.0,2005.0,2024.0,not yet scraped
janik,mitsubishi,outlander,2005.0,2005.0,2024.0,not yet scraped
janik,mitsubishi,pajero,2005.0,2005.0,2024.0,not yet scraped
janik,mitsubishi,pajero-pinin,2005.0,2005.0,2024.0,not yet scraped
janik,mitsubishi,pajero-sport,2005.0,2005.0,2024.0,not yet scraped
janik,mitsubishi,pick-up,2005.0,2005.0,2024.0,not yet scraped
janik,mitsubishi,rvr,2005.0,2005.0,2024.0,not yet scraped
janik,mitsubishi,santamo,2005.0,2005.0,2024.0,not yet scraped
janik,mitsubishi,sapporo,2005.0,2005.0,2024.0,not yet scraped
janik,mitsubishi,shogun,2005.0,2005.0,2024.0,not yet scraped
janik,mitsubishi,sigma,2005.0,2005.0,2024.0,not yet scraped
janik,mitsubishi,space-gear,2005.0,2005.0,2024.0,not yet scraped
janik,mitsubishi,space-runner,2005.0,2005.0,2024.0,not yet scraped
janik,mitsubishi,space-star,2005.0,2005.0,2024.0,not yet scraped
janik,mitsubishi,space-wagon,2005.0,2005.0,2024.0,not yet scraped
janik,mitsubishi,starion,2005.0,2005.0,2024.0,not yet scraped
janik,mitsubishi,tredia,2005.0,2005.0,2024.0,not yet scraped
janik,mitsubishi,sonstige,2005.0,2005.0,2024.0,not yet scraped
janik,seat,alhambra,2005.0,2005.0,2024.0,not yet scraped
janik,seat,altea,2005.0,2005.0,2024.0,not yet scraped
janik,seat,altea-xl,2005.0,2005.0,2024.0,not yet scraped
janik,seat,arona,2005.0,2005.0,2024.0,not yet scraped
janik,seat,arosa,2005.0,2005.0,2024.0,not yet scraped
janik,seat,ateca,2005.0,2005.0,2024.0,not yet scraped
janik,seat,cordoba,2005.0,2005.0,2024.0,not yet scraped
janik,seat,exeo,2005.0,2005.0,2024.0,not yet scraped
janik,seat,fura,2005.0,2005.0,2024.0,not yet scraped
janik,seat,ibiza,2005.0,2005.0,2024.0,not yet scraped
janik,seat,inca,2005.0,2005.0,2024.0,not yet scraped
janik,seat,leon,2005.0,2005.0,2024.0,not yet scraped
janik,seat,leon-e-hybrid,2005.0,2005.0,2024.0,not yet scraped
janik,seat,malaga,2005.0,2005.0,2024.0,not yet scraped
janik,seat,marbella,2005.0,2005.0,2024.0,not yet scraped
janik,seat,mii,2005.0,2005.0,2024.0,not yet scraped
janik,seat,panda,2005.0,2005.0,2024.0,not yet scraped
janik,seat,ronda,2005.0,2005.0,2024.0,not yet scraped
janik,seat,tarraco,2005.0,2005.0,2024.0,not yet scraped
janik,seat,terra,2005.0,2005.0,2024.0,not yet scraped
janik,seat,toledo,2005.0,2005.0,2024.0,not yet scraped
janik,seat,sonstige,2005.0,2005.0,2024.0,not yet scraped
janik,land-rover,defender,2005.0,2005.0,2024.0,not yet scraped
janik,land-rover,discovery,2005.0,2005.0,2024.0,not yet scraped
janik,land-rover,discovery-sport,2005.0,2005.0,2024.0,not yet scraped
janik,land-rover,freelander,2005.0,2005.0,2024.0,not yet scraped
janik,land-rover,lrx,2005.0,2005.0,2024.0,not yet scraped
janik,land-rover,range-rover,2005.0,2005.0,2024.0,not yet scraped
janik,land-rover,range-rover-evoque,2005.0,2005.0,2024.0,not yet scraped
janik,land-rover,range-rover-sport,2005.0,2005.0,2024.0,not yet scraped
janik,land-rover,range-rover-velar,2005.0,2005.0,2024.0,not yet scraped
janik,land-rover,series,2005.0,2005.0,2024.0,not yet scraped
janik,land-rover,sonstige,2005.0,2005.0,2024.0,not yet scraped
chris2,audi,100,2005.0,2005.0,2024.0,not yet scraped
chris2,audi,200,2005.0,2005.0,2024.0,not yet scraped
chris2,audi,50,2005.0,2005.0,2024.0,not yet scraped
chris2,audi,80,2005.0,2005.0,2024.0,not yet scraped
chris2,audi,90,2005.0,2005.0,2024.0,not yet scraped
chris2,audi,a1,2005.0,2005.0,2024.0,not yet scraped
